,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
9528,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
10623,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
11718,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
13178,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
9893,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
13908,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
13543,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
12448,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
12813,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
10258,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-07,2022,2,7,2.4,,-0.4,,1.0,,17.0,,0.0,,0.0,,,23.0,,41.0,
9894,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
10259,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
12449,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
11719,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
12814,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
13909,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
13179,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
13544,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
9529,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
12084,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
10989,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
10624,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
11354,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-08,2022,2,8,0.2,,-3.6,,-1.7,,19.7,,0.0,,0.0,,,28.0,,48.0,
11720,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
13910,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
13545,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
12085,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
12450,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
11355,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
10625,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
10990,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
9895,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
12815,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
9530,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
13180,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
10260,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-09,2022,2,9,4.0,,-2.9,,0.6,,17.4,,0.0,,0.0,,,20.0,,41.0,
10991,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
9531,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
11721,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
13911,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
13546,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
12816,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
12086,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
10626,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
12451,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
11356,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
13181,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
10261,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
9896,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-10,2022,2,10,2.6,,0.3,,1.5,,16.5,,0.0,,0.0,,,29.0,,61.0,
12817,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
9532,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
10627,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
13547,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
13912,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
12087,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
9897,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
11722,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
11357,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
10992,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
12452,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
13182,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
10262,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-11,2022,2,11,3.7,,0.0,,1.9,,16.1,,0.0,,2.5,,,22.0,,52.0,
12088,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
10628,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
9898,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
10993,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
12453,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
13183,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
10263,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
9533,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
13548,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
11358,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
11723,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
12818,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
13913,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-12,2022,2,12,2.6,,-12.2,,-4.8,,22.8,,0.0,,0.2,,,31.0,,63.0,
11359,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
12089,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
13549,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
12819,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
10629,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
10994,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
9899,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
13914,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
10264,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
13184,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
11724,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
12454,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
9534,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-13,2022,2,13,-8.9,,-14.1,,-11.5,,29.5,,0.0,,0.0,,,3.0,,32.0,
12455,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
13550,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
13185,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
10630,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
9535,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
9900,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
11725,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
12820,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
13915,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
10995,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
10265,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
12090,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
11360,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-14,2022,2,14,-8.2,,-14.6,,-11.4,,29.4,,0.0,,0.0,,,30.0,,42.0,
10266,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
12091,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
10996,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
11726,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
12456,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
12821,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
10631,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
13186,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
11361,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
13551,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
9536,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
9901,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
13916,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-15,2022,2,15,-2.4,,-9.0,,-5.7,,23.7,,0.0,,0.0,,,28.0,,46.0,
10632,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
9902,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
9537,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
10997,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
10267,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
13187,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
12822,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
13552,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
12457,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
11727,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
13917,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
11362,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
12092,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-16,2022,2,16,7.0,,-2.6,,2.2,,15.8,,0.0,,0.0,,,22.0,,48.0,
11728,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
12093,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
10998,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
9903,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
13918,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
9538,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
10633,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
12823,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
12458,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
11363,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
13188,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
13553,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
10268,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-17,2022,2,17,8.3,,-3.7,,2.3,,15.7,,0.0,,34.3,,,32.0,,52.0,
9539,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
12824,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
13189,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
10634,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
12094,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
11729,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
9904,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
13554,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
11364,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
13919,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
10999,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
12459,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
10269,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-18,2022,2,18,-2.2,,-9.7,,-6.0,,24.0,,0.0,,1.0,,,22.0,,76.0,
12095,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-19,2022,2,19,-0.4,,-8.2,,-4.3,,22.3,,0.0,,0.0,,,31.0,,87.0,
10635,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-19,2022,2,19,-0.4,,-8.2,,-4.3,,22.3,,0.0,,0.0,,,31.0,,87.0,
13555,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-19,2022,2,19,-0.4,,-8.2,,-4.3,,22.3,,0.0,,0.0,,,31.0,,87.0,
12825,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-19,2022,2,19,-0.4,,-8.2,,-4.3,,22.3,,0.0,,0.0,,,31.0,,87.0,
11000,-79.4,43.63,TORONTO CITY CENTRE,6158359,2022-02-19,2022,2,19,-0.4,,-8.2,,-4.3,,22.3,,0.0,,0.0,,,31.0,,87.0,
